Posted Date,Job Title,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-09-24 20:49:55.599354,Cloud Platform Manager (AWS),Azure,FWD,Hybrid,IT Product,IT Services and IT Consulting,51-150,Hong Kong
2024-09-24 20:49:55.599354,"Software Developer (Java, Spring, SQL) - Hybrid working",Spring,SHBFinance,Hybrid,IT Product,Financial Services,1000+,Vietnam
2024-09-24 20:49:55.599354,Middle/Senior Backend Developer (NodeJS/NestJS),JavaScript,Unity Sport JSC,At office,IT Product,Sports and Fitness,1-50,Vietnam
2024-09-24 20:49:55.599354,Senior Fullstack Java Developer,JavaScript,Clever Age,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,France
2024-09-24 20:49:55.599354,Senior Full Stack Developer & Solution Architect,AWS,Business4you AG,At office,IT Product,"Media, Advertising and Entertainment",51-150,Switzerland
2024-09-24 20:49:55.599354,System engineer,NULL,VETC Viet Nam Joint Stock Company,At office,IT Product,"Transportation, Logistics and Warehouse",151-300,Vietnam
2024-09-24 20:49:55.599354,"Software Engineer (JavaScript, TypeScript, ReactJS)",ReactJS,WEBSPARKS,At office,IT Outsourcing,IT Services and IT Consulting,1-50,Singapore
2024-09-24 20:49:55.599354,VTNet - Kỹ Sư UI/UX Designer,NULL,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-09-23 20:49:55.599354,Embedded Engineer (English/ Japanese),C++,Sharework Corporation,At office,IT Outsourcing,Software Development Outsourcing,151-300,Vietnam
2024-09-23 20:49:55.599354,Flutter Software Engineer,English,LG Electronics Development Vietnam (LGEDV),Hybrid,IT Product,Software Products and Web Services,1000+,South Korea
2024-09-23 20:49:55.599354,"Project Manager (Open for PO, BA, DM to pivot career)",Product Manager,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-09-23 20:49:55.599354,Automation Test Engineer (Backend API),Golang,HCL Vietnam Company Limited,At office,IT Outsourcing,Software Development Outsourcing,501-1000,India
2024-09-23 20:49:55.599354,Senior AI Engineer (Python/NLP/LLM),Data Analyst,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-09-23 20:49:55.599354,QA/QC/Tester Engineer (Automation Tester),Tester,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-23 20:49:55.599354,Backend Developer (Python),AWS,BIWOCO,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-23 20:49:55.599354,"Technology Solution Tester (Automation Tester, QA QC)",Automation Test,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-09-23 20:49:55.599354,Android Developer (Hybrid),Flutter,Nimble,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Thailand
2024-09-23 20:49:55.599354,Android Developer ( Kotlin/ Java),Java,MAPLE LABS,At office,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-09-23 20:49:55.599354,DevOps Engineer,AWS,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-09-23 20:49:55.599354,Technical Project Manager (Engineering Manager/Lead),Team Leader,OL Vietnam,At office,IT Product,"Media, Advertising and Entertainment",51-150,United States
2024-09-23 20:49:55.599354,Junior Software Developer (Java),.NET,Allexceed Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,51-150,Japan
2024-09-23 20:49:55.599354,Middle/Senior Java Developer,Spring,MB Ageas Life,At office,IT Product,Financial Services,501-1000,Vietnam
2024-09-23 20:49:55.599354,QA/QC Automation Tester,SQL,Trusting Social,At office,IT Service and IT Consulting,Financial Services,301-500,Singapore
2024-09-23 20:49:55.599354,Senior/Middle Devops Engineer,DevOps,Accenture,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,301-500,Vietnam
2024-09-23 20:49:55.599354,QA Tester (Up to $1500),NULL,Ewoosoft Vietnam,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-09-23 20:49:55.599354,Senior Developer/Technical Lead (.Net) Fluent English,NULL,Wilmar CLV (Cambodia Laos Vietnam),At office,Non-IT,Food & Beverage,1000+,Vietnam
2024-09-23 20:49:55.599354,"ReactJS Developer (JavaScript, TypeScript)",TypeScript,Goline Corporation,At office,IT Product,N/A,51-150,Vietnam
2024-09-21 20:49:55.599354,Automotive Software Engineer (C++) - Upto 2500$,NULL,LG Electronics Development Vietnam (LGEDV),Hybrid,IT Product,Software Products and Web Services,1000+,South Korea
2024-09-21 20:49:55.599354,Fullstack Mobile Developer (Flutter + IOS/Android),iOS,ITZ,At office,IT Product,IT Services and IT Consulting,1-50,Japan
2024-09-21 20:49:55.599354,Front end Developer (Angular),TypeScript,AVNON,At office,IT Service and IT Consulting,Cyber Security,1-50,Singapore
2024-09-21 20:49:55.599354,Chuyên viên chính quản lý ứng dụng Core Banking (SQL),NULL,Ngân hàng TMCP Thịnh vượng và Phát triển (PGBank),At office,IT Product,Banking,1000+,Vietnam
2024-09-21 20:49:55.599354,"OutSystems Developer (HTML, UI/UX, English)",English,Zwilling J.A. Henckels (Vietnam),At office,Non-IT,Manufacturing and Engineering,51-150,Germany
2024-09-21 20:49:55.599354,SAP ABAP Developer,ABAP,Zwilling J.A. Henckels (Vietnam),At office,Non-IT,Manufacturing and Engineering,51-150,Germany
2024-09-21 20:49:55.599354,"Backend Java Developer (Database, Oracle)",Oracle,Công ty cổ phần Legotech,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-21 20:49:55.599354,"Mobile Developer (iOS/Android, English) ~ Remote",React Native,"KPX Co., Ltd.",Remote,IT Service and IT Consulting,Software Products and Web Services,1-50,South Korea
2024-09-21 20:49:55.599354,"Automation Engineer (Make.com, Zapier, AI Integration)",Automation Test,For Generations To Come,At office,IT Outsourcing,Professional Services,1-50,Vietnam
2024-09-21 20:49:55.599354,"Backend Engineer (Javascript, NodeJS, Typescript)",TypeScript,FAVOLIST5 ASIA,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Japan
2024-09-21 20:49:55.599354,"Mid-Sr Fullstack Engineer (Javascript, NodeJS, VueJS)",VueJS,FAVOLIST5 ASIA,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Japan
2024-09-21 20:49:55.599354,Senior Automation Tester (Selenium),Automation Test,Endava Việt Nam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-09-21 20:49:55.599354,"1+ years Backend Developer (.NET, C#, Angular)",Angular,VERP Technology Solutions JSC,At office,IT Product,N/A,1-50,Vietnam
2024-09-21 20:49:55.599354,"Mid. Manual QA Engineer (QA QC, Tester, Agile)",Tester,APA Tech,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-09-21 20:49:55.599354,React Native Solution Architect/Technical Architect,TypeScript,KMS Healthcare,Hybrid,IT Outsourcing,Healthcare,301-500,United States
2024-09-21 20:49:55.599354,"Mid. Web FrontEnd Developer (ReactJS, NextJS, NodeJS)",NextJS,APA Tech,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-09-21 20:49:55.599354,"Senior Business Analyst (BPMN, Flowable, Good English)",Scrum,Unifiedpost,Hybrid,IT Product,Financial Services,51-150,Belgium
2024-09-21 20:49:55.599354,IT Business Partner (ERP/ SAP/ Oracle),SAP,PYMEPHARCO-STADA AG,At office,Non-IT,Healthcare,1000+,Vietnam
2024-09-21 20:49:55.599354,Junior Developer (Java/ C#/JavaScript) - Chinese,C#,Techzen Company Limited,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-21 20:49:55.599354,IT Business Partner (ERP/ SAP/ Oracle),SAP,PYMEPHARCO-STADA AG,At office,Non-IT,Healthcare,1000+,Vietnam
2024-09-21 20:49:55.599354,Junior Developer (Java/ C#/JavaScript) - Chinese,C#,Techzen Company Limited,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-20 20:49:55.599354,[DI6] Senior Frontend Developer (Angular) - MSB - 1Y562,TypeScript,MSB,At office,IT Product,Banking,1000+,Vietnam
2024-09-20 20:49:55.599354,Remote AI Frontend Developer & Research Specialist,NodeJS,Arch Partnership Limited,Remote,IT Outsourcing,IT Services and IT Consulting,51-150,Hong Kong
2024-09-20 20:49:55.599354,Product Manager / Customer Success Manager / QA & QC,QA QC,AVNON,At office,IT Service and IT Consulting,Cyber Security,1-50,Singapore
2024-09-20 20:49:55.599354,".NET Backend Developer (.NET Core, API, SQL)",AWS,LizAI Vietnam,At office,IT Product,"AI, Blockchain and Deep Tech Services",1-50,United States
2024-09-20 20:49:55.599354,Backend Developer (PHP/ NodeJS/ Python),NodeJS,DYM VIET NAM,At office,IT Outsourcing,Healthcare,51-150,Japan
2024-09-20 20:49:55.599354,DevOps - Level Junior/Senior/Expert,NULL,FE CREDIT,At office,IT Product,Financial Services,1000+,Vietnam
2024-09-20 20:49:55.599354,[Middle/Senior] Java Engineer,NULL,SPG (Specific Group Vietnam),Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-09-20 20:49:55.599354,Engineering Manager,NULL,Hello Health Group,At office,IT Product,Healthcare,151-300,Singapore
2024-09-20 20:49:55.599354,Junior Manual QA Engineer,NULL,Visily,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-20 20:49:55.599354,Senior Project Manager (Open to expats),Scrum,SAI Digital,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-09-20 20:49:55.599354,"(03) System Engineer (Linux, MySQL)",Linux,CASTIS Corp,At office,IT Product,"Media, Advertising and Entertainment",301-500,South Korea
2024-09-20 20:49:55.599354,Senior Backend Engineer (Typescript),PostgreSql,Ringkas,At office,IT Product,IT Services and IT Consulting,51-150,Indonesia
2024-09-20 20:49:55.599354,AI Application Developer,Database,PI ASSOCIATES,At office,IT Product,Professional Services,1-50,Vietnam
2024-09-20 20:49:55.599354,Quality Assurance Manager (QA QC/Tester & Japanese N2+),Tester,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-09-20 20:49:55.599354,"Senior/Principal Ruby on Rails Dev (AWS, Backend)",AWS,"ANDPAD VietNam Co., Ltd",Hybrid,IT Product,IT Services and IT Consulting,51-150,Japan
2024-09-20 20:49:55.599354,Junior/Senior Frontend Developer (ReactJS),TypeScript,Fullerton Health,At office,IT Product,Healthcare,51-150,Singapore
2024-09-20 20:49:55.599354,"Hỗ trợ Giải pháp Công nghệ Thẻ (eKYC, AI/ML, SQL)",Data Analyst,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-09-20 20:49:55.599354,"Frontend Technical Leader (Strong technical, Presale)",Presale,GEM Corporation,At office,IT Outsourcing,IT Services and IT Consulting,151-300,Vietnam
2024-09-20 20:49:55.599354,"Senior DevOps Engineer (Linux, AWS)",Linux,HANI Agency,At office,IT Product,"Media, Advertising and Entertainment",1-50,Vietnam
2024-09-20 20:49:55.599354,"PHP Developer (Laravel, MySQL)",Laravel,CUBICSTACK SOLUTIONS,At office,IT Product,Financial Services,1-50,Vietnam
2024-09-20 20:49:55.599354,"DevOps Engineer (AWS, Cloud)",Cloud,CUBICSTACK SOLUTIONS,At office,IT Product,Financial Services,1-50,Vietnam
2024-09-20 20:49:55.599354,Senior/Lead Front-end Developer,NodeJS,KMS Healthcare,Hybrid,IT Outsourcing,Healthcare,301-500,United States
2024-09-20 20:49:55.599354,"Full Stack Engineer (Node.js, Angular)",Angular,Surbana Technologies Pte. Ltd.,Remote,IT Product,IT Services and IT Consulting,51-150,Singapore
2024-09-19 20:49:55.599354,Junior Manual Tester (QA QC) - Quận 7,NULL,Twin Software Solutions,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-09-19 20:49:55.599354,Technical Writer (English),Business Analyst,i3 DVR International,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-09-19 20:49:55.599354,Backend Developer (NodeJS and English required),TypeScript,Fullerton Health,At office,IT Product,Healthcare,51-150,Singapore
2024-09-19 20:49:55.599354,"Fullstack Developer (NodeJS, ReactJS, English)~Remote",ReactJS,"KPX Co., Ltd.",Remote,IT Service and IT Consulting,Software Products and Web Services,1-50,South Korea
2024-09-19 20:49:55.599354,[Remote] Python Data Integration Engineer ETL-English,English,B2B Commerce (M) Sdn. Bhd.,Remote,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",1-50,Malaysia
2024-09-19 20:49:55.599354,Quality Assurance Engineer (QA QC/Tester),Automation Test,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-09-19 20:49:55.599354,Technical Project Lead,Cloud,SkyLab,At office,IT Product,IT Services and IT Consulting,1-50,Singapore
2024-09-19 20:49:55.599354,"Fresher ReactJS Developer (Blockchain, English)",Blockchain,LOTUS SOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-09-19 20:49:55.599354,"Fresher Backend NodeJS Developer (SQL, English)",English,LOTUS SOFT,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-09-19 20:49:55.599354,"Project Manager (Product Manager, Scum Master, Agile)",Scrum,Tập Đoàn Đại Trường Phát,At office,IT Product,Education and Training,501-1000,Vietnam
2024-09-19 20:49:55.599354,Security Incident Management - Quản lý sự cố ATTT,NULL,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-09-19 20:49:55.599354,Security Architect (System Admin),System Admin,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-09-19 20:49:55.599354,"Security for Dev (DevSecOps, DevOps, Cloud)",Cloud,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-09-19 20:49:55.599354,Full-stack Engineer (JavaScript/Java/English),English,IMT Solutions,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-09-19 20:49:55.599354,VTNet - Devops Engineer (Linux / Java),Java,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-09-19 20:49:55.599354,Senior Software Engineer - PHP,AWS,Global Fashion Group,Hybrid,IT Product,Apparel and Fashion,1000+,United Kingdom
2024-09-19 20:49:55.599354,Senior Site Reliability Engineer,Linux,Global Fashion Group,Hybrid,IT Product,Apparel and Fashion,1000+,United Kingdom
2024-09-18 20:49:55.599354,"Full-Stack Engineer (Python, Typescript/JavaScript)",TypeScript,OPSWAT Software Vietnam,At office,IT Product,Cyber Security,151-300,United States
2024-09-18 20:49:55.599354,Senior iOS Developer with good English - Hybrid Working,Objective C,Elisoft,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,Poland
2024-09-18 20:49:55.599354,Backend Engineer (Golang),NULL,Hello Health Group,At office,IT Product,Healthcare,151-300,Singapore
2024-09-18 20:49:55.599354,".NET Developer (C#, ASP.NET, SQL)",C#,Tổng Công ty CP Dệt may Hòa Thọ,At office,IT Product,Manufacturing and Engineering,1000+,Vietnam
2024-09-18 20:49:55.599354,Java Microservices Developer,NULL,Hitachi Digital Services,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-09-18 20:49:55.599354,"Senior Frontend (ReactJS, Typescript)",NULL,HCL Vietnam Company Limited,At office,IT Outsourcing,Software Development Outsourcing,501-1000,India
2024-09-18 20:49:55.599354,IT Project Manager/ Manager (Japanese Speaking),Project Manager,NEC Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-09-18 20:49:55.599354,Senior AI Developer/ AI Engineer (Up to 2500$),Data Analyst,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",At office,IT Product,Education and Training,1-50,Vietnam
2024-09-18 20:49:55.599354,"Mobile Application Developer (Android, Java/Kotlin)",Kotlin,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,At office,IT Service and IT Consulting,Software Products and Web Services,51-150,Singapore
2024-09-18 20:49:55.599354,"Back End (C#, .NET, PostgreSQL)",PostgreSql,Motorola Solutions,At office,IT Product,IT Services and IT Consulting,1000+,United States
2024-09-18 20:49:55.599354,Front End ( .NET/ Angular/ HTML),Angular,Motorola Solutions,At office,IT Product,IT Services and IT Consulting,1000+,United States
2024-09-18 20:49:55.599354,"Fullstack Developer (NodeJS, NestJS, ReactJS, NextJS)",ReactJS,"Midu MenaQ7.,JSC",At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-09-18 20:49:55.599354,"Mobile Developers (React Native, MySQL)",NULL,"Midu MenaQ7.,JSC",At office,IT Product,IT Services and IT Consulting,51-150,Vietnam
2024-09-18 20:49:55.599354,Senior Java Engineer,Angular,FPT Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-09-18 20:49:55.599354,Java Web Full-Stack Developer (Spring Boot),NULL,DTS Software Vietnam,At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-09-18 20:49:55.599354,Cloud Security Engineer (GCP/AZURE/AWS),Security,HCL Vietnam Company Limited,Hybrid,IT Outsourcing,Software Development Outsourcing,501-1000,India
2024-09-18 20:49:55.599354,"Manager, Engineering (software development, English)",Golang,GeoComply (GeoTech Hub Vietnam),Hybrid,IT Product,Software Products and Web Services,301-500,Canada
2024-09-18 20:49:55.599354,Business System Analyst,ERP,MiTek Viet Nam,At office,IT Product,Software Products and Web Services,1000+,United States
2024-09-18 20:49:55.599354,"Junior+ ~ PreMiddle Java (Spring Boot, MySQL) ~Upto 25M",Spring,NAL Việt Nam,At office,IT Outsourcing,Software Development Outsourcing,151-300,Japan
2024-09-18 20:49:55.599354,5 .NET Developer (C#/ASP.NET),C#,SAI Digital,At office,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-09-18 20:49:55.599354,Kỹ sư Giám sát An toàn thông tin,Data Analyst,EVN SPCIT,At office,Non-IT,Utilities,51-150,Vietnam
2024-09-18 20:49:55.599354,"[DI6] Mobile Developer (iOS, Android) – 4C001",NULL,MSB,At office,IT Product,Banking,1000+,Vietnam
